shot_type,confidence,bat_angle,hit_quality,face_stability,stance_bend,front_foot_stance_score,shot_accuracy,feedback_paragraph
sweep,93.57546520099898,41.819330867041096,52.43102897384575,80.82608021810248,7.934523988278519,14.546138421139009,14.861664812664843,"Poor sweep shot. Weak bat angle, stance bend reduce shot effectiveness. Improving front foot stance score will add consistency."
sweep,32.02424909979498,16.505071919930003,53.3577787419584,60.68808411160372,41.60032566564792,65.89720176198661,69.78868016241407,"Poor sweep shot. Weak bat angle, stance bend reduce shot effectiveness. Improving confidence will add consistency."
cover,18.145464247481268,49.96386646253613,57.823469785635126,73.75933015606627,90.42487249911821,92.61465491844379,61.60895961486942,"Good cover shot. Face stability, shot accuracy provide controlled execution. Weak bat angle reduce shot effectiveness."
cover,96.42826610402946,58.448059612539346,85.58543022909751,75.47225364050176,36.07058942513708,64.20662655415249,35.933444040109805,"Good cover shot. Bat angle, face stability provide controlled execution. Weak shot accuracy reduce shot effectiveness. Improving stance bend will add consistency."
cover,7.7737600350990865,47.43313080699798,60.125999217834405,83.07779390893417,59.89895874411738,15.356288182061506,84.9195674184972,"Excellent cover shot. Face stability, shot accuracy provide controlled execution. Weak bat angle reduce shot effectiveness. Improving front foot stance score will add consistency."
pull,49.59899935297665,26.322903559955858,93.31699500062172,53.15804974682179,89.27883275198737,96.9140826865396,51.62996464701847,"Excellent pull shot. Stance bend, front foot stance score provide controlled execution. Weak confidence reduce shot effectiveness. Improving bat angle will add consistency."
cut,80.52711818268581,96.28319339196439,71.22453726200561,88.37258180106534,72.74416181148923,24.173690390809522,24.452348300742464,"Excellent cut shot. Confidence, bat angle, hit quality provide controlled execution. Improving front foot stance score will add consistency."
sweep,25.067055703968077,96.62086681491702,88.33809903163564,52.56720439988628,23.201297383395904,79.98027425620158,4.100209655836073,"Excellent sweep shot. Bat angle, hit quality provide controlled execution. Weak stance bend reduce shot effectiveness. Improving confidence will add consistency."
pull,11.435610351737013,74.97994973008714,28.661573080737547,42.59319915712153,72.38679336029105,80.29183183979788,5.244092242443077,"Excellent pull shot. Stance bend, front foot stance score provide controlled execution. Weak confidence reduce shot effectiveness. Improving hit quality will add consistency."
sweep,9.647494860556172,1.7982731280960174,23.426724823596444,82.03483013149597,73.86206189502165,6.6838146324822105,47.60280561162576,"Good sweep shot. Stance bend provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving front foot stance score will add consistency."
cover,71.42540402916049,18.4545428868091,25.875701075622825,79.8929349533087,76.94534704687149,21.285842934647103,91.1327452769665,"Excellent cover shot. Face stability, shot accuracy provide controlled execution. Weak bat angle reduce shot effectiveness. Improving front foot stance score will add consistency."
pull,24.645965841881544,33.58772051974319,86.40789895037189,32.74469237153737,63.75712541191938,25.507391383531576,88.01659193208616,"Poor pull shot. Weak confidence, front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
flick,38.34599014673823,81.6328608105819,0.0805936195625967,56.92506276286401,74.15550433043738,76.04152958913134,33.074991931193864,"Good flick shot. Bat angle, face stability provide controlled execution. Weak hit quality reduce shot effectiveness. Improving confidence will add consistency."
cut,40.244968104752665,87.07830950345567,12.725014270284662,39.09368014583401,81.35686174557502,8.173760991101576,25.020675327899166,"Good cut shot. Bat angle provide controlled execution. Weak confidence, hit quality reduce shot effectiveness. Improving face stability will add consistency."
sweep,5.522656534563442,40.367035851052755,36.63220346237911,24.538815885303467,53.673649934594714,97.00677280207668,5.330878080352752,"Poor sweep shot. Weak bat angle, hit quality reduce shot effectiveness. Improving face stability will add consistency."
sweep,32.08279556813224,61.21287472101836,37.558115786184665,71.61352024508922,7.3605176279057165,56.1695798449126,69.74507648091306,"Poor sweep shot. Weak hit quality, stance bend reduce shot effectiveness. Improving confidence will add consistency."
sweep,27.587762301349272,87.36605436460782,41.846583460064146,16.790705590555298,66.35093820967506,27.693245644429453,74.19607737359429,"Good sweep shot. Bat angle, stance bend provide controlled execution. Weak hit quality reduce shot effectiveness. Improving face stability will add consistency."
cut,67.12374444436318,95.25838627192459,84.7650091786727,50.44158726502571,14.595650197218236,74.08131555493131,6.264513605535504,"Excellent cut shot. Confidence, bat angle, hit quality provide controlled execution. Improving stance bend will add consistency."
cut,7.918036828965514,90.60140144855038,2.448243721478738,60.48733497224947,43.950702920492,44.22610941260381,51.23075105133902,"Good cut shot. Bat angle provide controlled execution. Weak confidence, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
sweep,2.0833615060560473,44.65279306313812,49.10965474364527,32.80138183263275,49.575676875934015,98.30263930575966,47.09425149327816,"Poor sweep shot. Weak bat angle, hit quality, stance bend reduce shot effectiveness. Improving face stability will add consistency."
cut,90.3008068182167,30.819395225762293,15.445741391244194,41.334344438687786,67.090387773395,37.06197899533109,34.05416783456926,"Good cut shot. Confidence provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving face stability will add consistency."
pull,30.48087841675401,9.709412635187142,98.96193780949181,44.25113616440575,54.23893641575458,59.15787752596871,25.49918488787799,Poor pull shot. Weak confidence reduce shot effectiveness. Improving bat angle will add consistency.
flick,82.73736689987521,74.35512587723969,13.188897754328465,72.79772658871026,62.362146335930206,11.716516744999673,83.59330672930056,"Excellent flick shot. Bat angle, face stability provide controlled execution. Weak hit quality reduce shot effectiveness. Improving front foot stance score will add consistency."
pull,59.28993150945258,74.98893964538483,93.54202631507172,73.39630821015469,9.81241796539274,61.215161025170126,65.38426308280673,Poor pull shot. Weak stance bend reduce shot effectiveness.
flick,75.0772716052129,44.03617059252106,36.48057848659797,62.81019806911941,66.88160937902492,48.809976000910936,78.7835164521769,"Poor flick shot. Weak bat angle, hit quality reduce shot effectiveness. Improving front foot stance score will add consistency."
pull,86.29882896912825,52.75538482526636,16.415835871958528,71.90792318661222,92.55130792186694,25.39226498912245,48.908847445459166,"Excellent pull shot. Confidence, stance bend provide controlled execution. Weak front foot stance score reduce shot effectiveness. Improving hit quality will add consistency."
pull,49.309668707061746,7.350952557393042,83.81813902522649,6.014452557862571,98.3414343019005,68.72272247407966,46.68645091195056,"Good pull shot. Stance bend, front foot stance score provide controlled execution. Weak confidence reduce shot effectiveness. Improving bat angle will add consistency."
flick,47.23636923248185,28.43571364594978,77.90778791364981,72.64753106873096,79.92285705939089,93.64174210810265,25.236963066279216,"Excellent flick shot. Hit quality, face stability provide controlled execution. Weak bat angle reduce shot effectiveness. Improving confidence will add consistency."
flick,83.35916546188379,71.98585755760905,2.0287460763712906,26.68174123287542,47.09191879764507,99.72982554246215,51.22473901604631,"Good flick shot. Bat angle provide controlled execution. Weak hit quality, face stability reduce shot effectiveness. Improving stance bend will add consistency."
cover,77.58090367907948,97.61992469951787,42.88345784361339,46.24798242479735,60.01889779766707,58.527720680593866,15.350449648380792,"Good cover shot. Bat angle provide controlled execution. Weak face stability, shot accuracy reduce shot effectiveness. Improving hit quality will add consistency."
pull,85.00634279365028,47.34252831255431,65.91063336870663,60.74092316283093,11.646724234676231,86.45701528527155,90.68031575512163,"Excellent pull shot. Confidence, front foot stance score provide controlled execution. Weak stance bend reduce shot effectiveness. Improving bat angle will add consistency."
sweep,18.4492024312223,53.76041671410634,67.04815220118412,52.97851508362188,82.57550774552122,53.0050263663302,16.138984416420964,"Good sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving confidence will add consistency."
cover,79.45479389845963,79.70492118372002,4.926236372481052,52.4146344167201,30.49468211708334,3.3035679070145707,70.11719138882421,"Excellent cover shot. Bat angle, face stability, shot accuracy provide controlled execution. Improving stance bend will add consistency."
cover,14.967285845760102,34.9856158639017,87.13167989243883,38.440025317456374,51.67007589438322,30.87308766662845,16.234359580753132,"Poor cover shot. Weak bat angle, face stability, shot accuracy reduce shot effectiveness. Improving front foot stance score will add consistency."
pull,86.19338234724434,85.19733021593746,70.9820639719355,7.213316506087752,13.31075495987264,6.0892263761578524,83.8539379371867,"Good pull shot. Confidence provide controlled execution. Weak stance bend, front foot stance score reduce shot effectiveness. Improving face stability will add consistency."
cover,23.942155166004763,67.16833137582866,26.954907087718983,21.589426860624116,75.42370383226068,13.054952173666445,32.31482931753475,"Poor cover shot. Weak face stability, shot accuracy reduce shot effectiveness. Improving front foot stance score will add consistency."
pull,43.67443576723663,66.13299314702473,80.980925759868,41.52056559800482,65.39895251543008,21.023008802470745,91.12461243947777,"Poor pull shot. Weak confidence, front foot stance score reduce shot effectiveness. Improving face stability will add consistency."
flick,2.345060722688219,13.46543583425478,50.65769881893709,81.41368667488116,69.71165271776783,65.3844517359839,35.25097307023726,"Good flick shot. Hit quality, face stability provide controlled execution. Weak bat angle reduce shot effectiveness. Improving confidence will add consistency."
cut,33.62450399720927,64.0331274885736,79.88717156663864,32.24403333202803,11.108424000147965,37.58410618180656,21.64858852500813,"Good cut shot. Bat angle, hit quality provide controlled execution. Weak confidence reduce shot effectiveness. Improving stance bend will add consistency."
cut,61.369831850578684,40.26065411466099,46.00936976908733,7.49296222797976,84.8281165252098,65.29757322822554,39.239319390796936,"Poor cut shot. Weak bat angle, hit quality reduce shot effectiveness. Improving face stability will add consistency."
cut,83.27472805252671,28.639386163508817,68.28254561889572,10.436085113912409,36.906164489836925,40.35441763233037,30.511163685396426,"Good cut shot. Confidence, hit quality provide controlled execution. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency."
cover,73.14761253588726,94.50486112413402,41.49355246013779,86.82777534437115,36.076457573187234,92.86602554288396,37.384619213932105,"Excellent cover shot. Bat angle, face stability provide controlled execution. Weak shot accuracy reduce shot effectiveness. Improving stance bend will add consistency."
pull,76.95424339048695,82.71618773107645,50.85254447094836,22.662403983982806,14.947256707214763,20.411786642730657,53.82890838319319,"Good pull shot. Confidence provide controlled execution. Weak stance bend, front foot stance score reduce shot effectiveness. Improving face stability will add consistency."
pull,20.541080344757646,45.33598013836016,16.663659059299352,97.39086763047553,10.730998586548635,48.34868903354125,70.51845993458693,"Poor pull shot. Weak confidence, stance bend, front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
sweep,64.40380288483321,21.994333458529837,45.480530548231044,46.81364018333522,76.87380773333105,66.59597487732519,29.870968809141672,"Good sweep shot. Stance bend provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving face stability will add consistency."
sweep,2.697285412364725,62.62043573132835,58.31779665971636,44.05877999797884,19.68104935963654,31.89208763749962,50.7391598226771,Poor sweep shot. Weak stance bend reduce shot effectiveness. Improving face stability will add consistency.
cut,32.7265589972905,47.234926414428266,43.36133098134838,98.19085804577917,11.61943036420724,66.97837674721977,48.91214876916541,"Poor cut shot. Weak confidence, bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
cut,55.57383263965807,70.31825836017367,46.437088794617964,76.83273136438146,93.9584006057012,50.35555226508419,65.77279153481997,"Good cut shot. Confidence, bat angle provide controlled execution. Weak hit quality reduce shot effectiveness."
pull,18.388295476813,78.2889156182556,86.90584715538002,71.91987135324584,85.625873299456,77.269830313911,15.476567023024579,"Excellent pull shot. Stance bend, front foot stance score provide controlled execution. Weak confidence reduce shot effectiveness."
cut,98.77040509820056,41.691759074736915,6.136573572231385,32.46516675538299,40.28178802909193,5.67727191687899,56.27993548299638,"Good cut shot. Confidence provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
pull,58.98464844846293,10.106368012584177,52.143143717678456,36.61818325069469,83.8209800566135,36.96682160114477,81.08781575002875,"Good pull shot. Confidence, stance bend provide controlled execution. Weak front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
sweep,21.016172568400137,88.94701763778235,9.290125949361538,14.428402994138146,83.15721467847149,0.7346431863918479,77.0249128705715,"Excellent sweep shot. Bat angle, stance bend provide controlled execution. Weak hit quality reduce shot effectiveness. Improving face stability will add consistency."
flick,81.84013614321745,50.25685699016596,51.05588837714667,57.75990387876907,32.22073409227636,40.28404593023869,37.04959077580414,Poor flick shot. Improving stance bend will add consistency.
cover,98.1238763417837,5.26645716908809,24.559764264335747,59.135774027773955,33.5911539971108,21.646125137894057,66.23461970766941,Poor cover shot. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency.
pull,38.59236884962798,4.325968119329426,64.06400590643032,19.311710448493493,49.45728433202527,66.17822278355277,72.03781262753354,"Poor pull shot. Weak confidence, stance bend reduce shot effectiveness. Improving bat angle will add consistency."
flick,45.218700866620054,21.71928625840752,56.42462116904912,85.97165330014754,43.472489960937445,97.50992788614458,15.14669688308594,"Good flick shot. Hit quality, face stability provide controlled execution. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency."
cut,81.43217874610608,72.10464413596657,27.62476792602653,52.23489472792694,79.25971822259122,42.50158025473843,89.82907618542131,"Excellent cut shot. Confidence, bat angle provide controlled execution. Weak hit quality reduce shot effectiveness. Improving front foot stance score will add consistency."
flick,79.22216595060605,96.77825149314407,9.85608285914884,77.74394642818173,53.20696704948599,75.27552947559067,13.208118758105257,"Excellent flick shot. Bat angle, face stability provide controlled execution. Weak hit quality reduce shot effectiveness."
cut,46.17160501512338,37.310081722177856,80.15919431176223,72.18610304544953,72.42954430345789,94.5324725826496,43.90024325831368,"Good cut shot. Hit quality provide controlled execution. Weak confidence, bat angle reduce shot effectiveness."
cover,49.75258619860793,20.9204809923344,28.439568708950237,43.63196999757907,86.13375073133153,23.08161083075342,1.4048534270910906,"Poor cover shot. Weak bat angle, face stability, shot accuracy reduce shot effectiveness. Improving front foot stance score will add consistency."
sweep,94.23743294571875,46.11712365802172,52.211929676481276,0.8129328291621163,85.39265842752175,12.128255422893897,62.41699543008367,"Good sweep shot. Hit quality, stance bend provide controlled execution. Weak bat angle reduce shot effectiveness. Improving face stability will add consistency."
pull,37.40285499619694,34.334223259035355,79.96187343543804,4.377943853625665,42.57105196715798,29.863176986579955,71.38894819395419,"Poor pull shot. Weak confidence, stance bend, front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
pull,56.29081699750843,84.11857221533691,58.4168720223458,58.09403754627003,49.24489837869336,85.32185857112924,37.01158189667569,"Good pull shot. Confidence, front foot stance score provide controlled execution. Weak stance bend reduce shot effectiveness."
cover,66.96903785027615,91.58446899280806,65.06528340533572,59.21200744833172,48.98343244878669,76.7061632491827,29.780344552228645,"Good cover shot. Bat angle, face stability provide controlled execution. Weak shot accuracy reduce shot effectiveness. Improving stance bend will add consistency."
cover,27.66760043632709,14.994758769549488,17.347773225738628,9.265829547279436,71.75611697986284,76.01901149770308,42.2251613424406,"Poor cover shot. Weak bat angle, face stability, shot accuracy reduce shot effectiveness. Improving hit quality will add consistency."
cover,18.850488089544005,75.06951679449196,72.75655030223149,48.10735980238954,38.21910484679053,1.783031662136625,41.88489813442809,"Good cover shot. Bat angle provide controlled execution. Weak face stability, shot accuracy reduce shot effectiveness. Improving stance bend will add consistency."
cut,32.309232301737964,15.169270826324055,78.51797579665862,81.26899072692643,49.14921394784179,9.920454925756195,66.67736407376819,"Good cut shot. Hit quality provide controlled execution. Weak confidence, bat angle reduce shot effectiveness. Improving stance bend will add consistency."
sweep,12.835536010225379,0.19352730254919015,8.92768850039719,34.40324227879545,26.779407609426276,97.93229701265831,57.76852864723929,"Poor sweep shot. Weak bat angle, hit quality, stance bend reduce shot effectiveness. Improving face stability will add consistency."
pull,63.39333803346422,88.03771714421029,11.740285264144779,94.48096995761418,85.87387377155086,79.62546936180388,36.25671095787756,"Excellent pull shot. Confidence, stance bend, front foot stance score provide controlled execution. Improving hit quality will add consistency."
cut,38.532241658051284,93.83519347556597,6.918091231111346,99.77766132421971,14.589340328937617,67.18578255085383,16.395653882841877,"Good cut shot. Bat angle provide controlled execution. Weak confidence, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
cut,86.80511753989995,90.18439029414911,82.78162604612973,43.48110112289242,89.89495082265616,7.412215960803092,97.48598235640854,"Excellent cut shot. Confidence, bat angle, hit quality provide controlled execution. Improving face stability will add consistency."
cut,19.225372178996537,41.41533000703805,1.0344663840575308,96.10697455316505,34.26201436588829,92.61766031944673,75.51574170563745,"Poor cut shot. Weak confidence, bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
cut,24.96051993709223,92.42027142035104,71.08123483228971,91.57053176607364,5.979448482215044,37.487786472429065,1.7820723629909607,"Excellent cut shot. Bat angle, hit quality provide controlled execution. Weak confidence reduce shot effectiveness. Improving stance bend will add consistency."
sweep,34.678730858690244,8.152495939264082,5.322543183196582,78.29096613878144,20.256153590335913,46.70819647475181,84.82822081275879,"Poor sweep shot. Weak bat angle, hit quality, stance bend reduce shot effectiveness. Improving front foot stance score will add consistency."
sweep,97.57680442976896,94.93150840036286,96.03988051412182,20.078485971602266,59.68880979368926,38.253559694375575,37.81681568919568,"Excellent sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving face stability will add consistency."
flick,20.981915382398775,8.938963186803651,48.54065528293954,84.67643150319071,96.38543707611781,2.3477208745231737,20.04383384063626,"Good flick shot. Face stability provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving front foot stance score will add consistency."
pull,65.78139657138821,11.142837343749568,26.123557982742916,82.931191255426,44.481299498809655,28.86174767203631,42.97555098914447,"Poor pull shot. Weak stance bend, front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
cut,26.274107353145272,57.437359539556844,47.619138798717465,46.60574483628649,60.57137680571968,16.857485082415614,93.5571420713333,"Poor cut shot. Weak confidence, hit quality reduce shot effectiveness. Improving face stability will add consistency."
flick,93.11943699299027,84.3701393186655,32.87454231678624,79.32494479063254,32.894103125139004,86.17138083073044,15.549603878237283,"Excellent flick shot. Bat angle, face stability provide controlled execution. Weak hit quality reduce shot effectiveness. Improving stance bend will add consistency."
sweep,93.18184048264217,61.91542775545372,35.36549626673676,58.85021157937685,24.86943640085233,45.95503200161374,74.17096686863923,"Poor sweep shot. Weak hit quality, stance bend reduce shot effectiveness. Improving front foot stance score will add consistency."
flick,39.91223521002415,87.36337529893349,45.84391553162378,79.86491807453721,27.347448261194785,82.73780091731977,1.2699608648850003,"Excellent flick shot. Bat angle, face stability provide controlled execution. Weak hit quality reduce shot effectiveness. Improving stance bend will add consistency."
cut,81.93159581319001,21.982695624412884,37.34347906048866,23.403689863853426,31.275166375336628,70.27520404274088,44.724814982563565,"Good cut shot. Confidence provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
sweep,52.76389441909607,17.039085741450798,96.35776298693075,7.738397600798763,64.64653562762383,5.294108349909921,61.44397780160894,"Good sweep shot. Hit quality, stance bend provide controlled execution. Weak bat angle reduce shot effectiveness. Improving face stability will add consistency."
flick,29.282178684746196,48.397205149866,9.510193532394396,20.71163057035621,42.1202019191973,36.94280188758903,59.6626013815621,"Poor flick shot. Weak bat angle, hit quality, face stability reduce shot effectiveness. Improving stance bend will add consistency."
pull,12.036559246348322,15.88257597524121,81.47627581707508,30.185113263228956,31.786895188844923,52.94307698110079,12.206023595248794,"Poor pull shot. Weak confidence, stance bend reduce shot effectiveness. Improving bat angle will add consistency."
cut,42.26006921047214,31.602939868032465,82.83384068085438,70.3616098654871,25.090590669593247,30.4919387664337,66.21578204166047,"Good cut shot. Hit quality provide controlled execution. Weak confidence, bat angle reduce shot effectiveness. Improving stance bend will add consistency."
cut,1.9365190638045093,98.0105097699672,79.11723709391475,70.34501349970641,6.3709097391214105,6.1682318111092815,40.733279718578274,"Excellent cut shot. Bat angle, hit quality provide controlled execution. Weak confidence reduce shot effectiveness. Improving stance bend will add consistency."
cut,29.902290915365114,45.94150721009984,76.89016987516976,21.661098458812177,44.220528209683096,8.533004839649095,46.035962736039096,"Good cut shot. Hit quality provide controlled execution. Weak confidence, bat angle reduce shot effectiveness. Improving stance bend will add consistency."
pull,35.461508101952624,71.32640320465372,80.81326913923435,41.38430041725321,89.60264504123339,13.646681937112637,81.85612862926247,"Good pull shot. Stance bend provide controlled execution. Weak confidence, front foot stance score reduce shot effectiveness. Improving face stability will add consistency."
cover,82.10906366841121,32.35345914995417,43.6209337710048,9.766587361140843,20.103712692480137,65.00230315472635,94.59653075933575,"Good cover shot. Shot accuracy provide controlled execution. Weak bat angle, face stability reduce shot effectiveness. Improving stance bend will add consistency."
cover,13.968878479257786,61.1036749627437,28.850200549418847,67.74103230139397,21.361007411259582,87.6438459103763,4.72586519727598,Poor cover shot. Weak shot accuracy reduce shot effectiveness. Improving stance bend will add consistency.
cut,27.632566141618288,29.683987562490998,73.28619354725745,79.57553145017823,15.889663831355683,93.8495601294461,52.060138186760405,"Good cut shot. Hit quality provide controlled execution. Weak confidence, bat angle reduce shot effectiveness. Improving stance bend will add consistency."
pull,34.15834123468095,13.776613950240957,99.29498921281264,1.4553317047322212,52.016487816892806,33.901899573092976,57.02107788043538,"Poor pull shot. Weak confidence, front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
sweep,39.88614072887285,58.22805514098689,27.414996697526284,44.69670710535042,60.2696057167591,67.86603205414039,15.095347813986804,Poor sweep shot. Weak hit quality reduce shot effectiveness. Improving face stability will add consistency.
sweep,35.231010180824796,90.91162346458344,61.380457938284316,36.70231435015708,88.16187770798662,14.052559978070567,88.46808262694154,"Excellent sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving face stability will add consistency."
cover,69.31781809849319,11.580956462977731,33.826242034677215,10.389126341113563,18.173279876130877,18.0807682238175,46.274155162814736,"Poor cover shot. Weak bat angle, face stability, shot accuracy reduce shot effectiveness. Improving stance bend will add consistency."
pull,69.8787676821139,5.938584668150093,24.45695218295785,39.493891190499596,40.479149279007686,17.343802759326632,85.44763118425035,"Poor pull shot. Weak stance bend, front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
sweep,42.21935770909375,12.538105382775356,92.97931141929003,62.00140897019119,55.72929886709732,77.6416829023574,59.14255354221969,"Good sweep shot. Hit quality, stance bend provide controlled execution. Weak bat angle reduce shot effectiveness. Improving confidence will add consistency."
flick,89.52779438458887,34.909726009693856,12.757998558957828,76.04046035904628,16.78825217905773,59.28600341609391,78.44445800657185,"Good flick shot. Face stability provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
sweep,6.211236109563345,80.2977134291102,64.55703128266035,57.740005786789325,87.34607260101588,28.65175752831961,58.26927941659821,"Excellent sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving front foot stance score will add consistency."
cover,78.88011336365956,43.861686429552094,26.9349477223362,67.12469095056588,60.54397903777724,97.85180011723543,99.59660351518956,"Good cover shot. Face stability, shot accuracy provide controlled execution. Weak bat angle reduce shot effectiveness. Improving hit quality will add consistency."
cover,92.36148036605259,84.97869907200048,85.8626838198076,46.408665220800984,53.077390840968754,46.6656594752783,64.25675025025652,"Good cover shot. Bat angle, shot accuracy provide controlled execution. Weak face stability reduce shot effectiveness. Improving front foot stance score will add consistency."
pull,37.76070992965802,4.873416506154515,27.141556489072048,38.0361126268837,47.92198064979798,96.19177448561629,55.6305233962517,"Good pull shot. Front foot stance score provide controlled execution. Weak confidence, stance bend reduce shot effectiveness. Improving bat angle will add consistency."
flick,76.8797656413762,26.05262113756912,29.9638788829404,91.43423807769871,41.00345987705326,13.53293701119651,89.33975111008746,"Good flick shot. Face stability provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
cut,21.556422529793462,47.48875735943023,53.76375726781566,28.58395508732955,19.246775134005713,74.73692031674503,41.43794904194434,"Poor cut shot. Weak confidence, bat angle reduce shot effectiveness. Improving stance bend will add consistency."
flick,40.45033512990328,16.782540889985654,8.665701000316917,82.31763710779983,82.5921923633827,64.42985715532075,93.23285652211395,"Good flick shot. Face stability provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving confidence will add consistency."
cut,11.80722147774318,10.6652431010534,63.80061788851298,88.11764919470897,94.77417798703001,1.116872142350911,14.341679149110231,"Poor cut shot. Weak confidence, bat angle reduce shot effectiveness. Improving front foot stance score will add consistency."
cover,94.4877261565965,32.651919880657864,71.93830552883662,33.243031598437724,76.96498993481426,89.23555387827827,90.43997183909151,"Good cover shot. Shot accuracy provide controlled execution. Weak bat angle, face stability reduce shot effectiveness."
cut,84.16575292215921,94.32309428131154,29.107278803664695,8.645501783728305,16.25332625121875,90.98138879638441,26.160420619083936,"Excellent cut shot. Confidence, bat angle provide controlled execution. Weak hit quality reduce shot effectiveness. Improving stance bend will add consistency."
cut,64.80780307677162,58.025990770802004,50.993620451608464,44.41939960279711,44.6635683750497,51.187369096205884,68.21190579429138,Poor cut shot. Improving stance bend will add consistency.
pull,13.917402866106954,64.94066200433727,34.58512472648455,3.7222335192795497,5.393229334049121,45.38611068663012,25.319252149261175,"Poor pull shot. Weak confidence, stance bend, front foot stance score reduce shot effectiveness. Improving hit quality will add consistency."
flick,8.460285802514889,52.54892654306155,71.28006525858183,77.55105386310129,58.315347832879226,86.25031618845614,41.37973351870706,"Excellent flick shot. Bat angle, hit quality, face stability provide controlled execution. Improving confidence will add consistency."
sweep,82.54010377441406,83.89388782067911,50.346670723676155,73.13031529499574,51.5895339422366,37.997812246665866,84.26304537721634,"Good sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving front foot stance score will add consistency."
cover,8.618486922728497,25.4746475368978,30.120461668892474,45.34497327110446,89.99296661149259,28.5769673771726,88.48435762247694,"Good cover shot. Shot accuracy provide controlled execution. Weak bat angle, face stability reduce shot effectiveness. Improving front foot stance score will add consistency."
cover,66.49816481204437,25.79503443422223,85.2744830391194,62.932209144813186,68.19567387659544,56.96118940432285,93.29153857472303,"Good cover shot. Face stability, shot accuracy provide controlled execution. Weak bat angle reduce shot effectiveness."
pull,67.99804947542911,18.995467508510465,61.11782581531833,27.08183205713075,8.179669173498949,18.21208792185076,79.79992418889186,"Poor pull shot. Weak stance bend, front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
sweep,13.165447507750915,96.6462157352679,49.223981420894944,7.052307458096497,93.61279775177775,3.576642164464494,40.70159657328058,"Excellent sweep shot. Bat angle, stance bend provide controlled execution. Weak hit quality reduce shot effectiveness. Improving face stability will add consistency."
flick,34.421493169087356,98.38728792348256,39.79194085518252,91.27785652260692,70.21568070377793,7.751853962288746,74.17737859307837,"Excellent flick shot. Bat angle, face stability provide controlled execution. Weak hit quality reduce shot effectiveness. Improving front foot stance score will add consistency."
flick,19.274322740995032,20.92499387908632,64.27421449553114,64.15675636317242,8.89269394154425,37.69791021369999,34.5666921039668,Poor flick shot. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency.
pull,99.03696402766903,73.70422245647148,19.142790237113783,29.18621677071245,1.004471449110056,90.49130639403754,32.19963553186531,"Excellent pull shot. Confidence, front foot stance score provide controlled execution. Weak stance bend reduce shot effectiveness. Improving hit quality will add consistency."
sweep,29.35840035132231,39.875349957014905,4.925411885630105,12.53379109826238,28.806995243326284,35.5047586658224,39.149318678315446,"Poor sweep shot. Weak bat angle, hit quality, stance bend reduce shot effectiveness. Improving face stability will add consistency."
cover,69.97485421398224,51.708345981233116,41.22905327473118,62.52709459170301,71.75879147026501,51.130186629441496,18.497313303198027,Poor cover shot. Weak shot accuracy reduce shot effectiveness. Improving hit quality will add consistency.
pull,49.225890250633995,51.04971849555305,16.689317344973766,4.551174407912518,61.807601077188245,6.733903432306631,95.56580535223445,"Poor pull shot. Weak confidence, front foot stance score reduce shot effectiveness. Improving hit quality will add consistency."
pull,20.227406525195224,72.22295504588601,12.265595365524252,30.282209124696337,97.93933673402103,23.78604366243142,88.99784619516988,"Good pull shot. Stance bend provide controlled execution. Weak confidence, front foot stance score reduce shot effectiveness. Improving hit quality will add consistency."
